"y" "x1" "x2" "x3"
10.9312964171461 0.269240252777423 1.89686496538687 2.25453607386766
3.99078772666625 1.70770808550859 0.126487830618366 7.18634770723623
5.26347544894322 1.35649582626058 1.47190211787362 0.994401144137579
1.41009767148087 0.767483846666789 1.90004736606996 0.364901771419352
-15.507924702114 0.739955742953945 -2.64003589098835 4.79563340989801
-0.0409316883387962 -0.185830187626711 -4.14905340119023 -2.50350995675269
9.12392383499138 -0.163387206082215 0.108766654559153 8.20887103538686
6.65874919409856 -0.926478557798801 -1.70672369532334 -0.792702711109104
16.6443666735176 -1.97718361104412 4.46895386337304 -0.532676577659072
3.02315299675986 -2.0314103132287 -0.741459728207374 9.67301834894908
14.5580896087942 -0.68131067109313 3.9988624421453 -0.805348264678449
1.8919988871718 0.217735945281637 1.92537974693327 -0.710619277691988
22.7750679873946 -1.84059354369415 3.46006287170937 -0.645659287552182
7.32052637885448 -0.621060580127103 -0.734900998203969 0.520648129665156
-1.4769785679756 -0.269434725584511 0.0400157865835029 -3.81020261927767
14.9087672293065 -0.293096887980159 2.62650654600075 -3.28495614732671
2.70031780015977 -1.47151123111893 -2.45307295172549 4.08103794409693
11.1912128505139 2.07353121234227 -0.746479521617659 2.24224094798778
0.716948302566691 -0.573538211739041 0.501481644740014 -1.9072283820327
3.25710020664938 0.339872685330064 -1.82166876534419 1.11320639809709
-3.61834098590202 -0.835927566515633 0.455728157627875 -11.1440194005943
21.4063786363899 1.8171697775652 2.89215549435903 -0.545011164287831
1.43082081788813 -0.881447752461437 0.780954589671276 1.51306803532014
5.67424396435401 -1.88608604558952 3.2101793104927 0.271917877645571
2.65236741807299 -0.803448846618971 0.111593330613755 3.4329134106689
-1.75607074913834 0.183217531642025 1.68540125707435 -4.9585482415118
-4.40544407818535 1.50945409455594 -0.728207389024795 2.96664976385925
1.49819874635726 0.819598798647752 1.78870575448 2.09963384496494
4.27870412770202 -0.0430041523620818 0.674321487929823 -0.310357638324412
1.15454063795714 0.644471101507538 -0.290250793536942 6.61895944246805
-0.0176551272077567 0.338308760664845 -0.683356105118577 -1.01416463333998
6.04218266956244 0.659507051129508 -0.643596290306196 3.76664237444759
13.1591482789225 -0.657795330297334 2.48532361015006 5.05052310925288
-0.25925252424616 -0.0997397562420272 -3.1870105608065 -6.9283149516359
0.557351360869197 -1.47159722762868 -0.271892832567162 -3.40471135997608
2.0063284054909 0.157176652594318 1.00644760772273 -5.627408486456
-5.87730290571819 0.225202409384698 -0.387499831109042 -6.97145007007754
8.38673150527426 1.70332543832055 0.695851994030212 9.61192565335936
-15.9280069075052 -0.878920960071701 3.43827812349746 1.00170619364423
14.0181985257516 -2.12832541182571 0.243992755003213 5.4705643498882
-8.25285377057742 1.16557021334139 -2.65689593072346 2.63579901528638
0.739371362605101 -2.22988069615955 -1.41437332560148 -6.25352864457933
-4.6036587976219 -0.389293758377313 2.0956411049206 -6.07983285713951
3.40854834779266 1.5407618030535 -0.638634432661449 -0.192495108400443
0.72651939301116 1.2347758703327 -0.504403431769537 0.960781837461617
4.58176744169683 0.775170175243724 2.31593824846183 2.43160782785715
3.16148802043974 1.25895618608008 0.0933194206052284 6.76754666944527
3.41169504338549 2.00533259755018 0.665188205899489 5.20606726963596
1.48800171708822 -0.981313978992212 -0.27322834581494 0.255512059960133
17.4929704418146 0.133126361420316 -1.70068377184218 8.52161601946136
2.59877252573391 -0.491552723130095 1.34953071384482 -1.37045007002455
12.5645480252101 -0.61000835684178 -5.36422441592821 1.05312319597556
11.1172613979523 -0.18518993447024 2.09283423754167 1.20107501729779
-6.83635118832173 -0.00297327319979593 -1.25733821262037 -6.91919487046975
6.35939333106403 0.458027404634806 1.51092916441187 6.76613337665725
-7.13302123679212 0.593227827024402 1.20663996644933 -7.37769650941761
-4.87325754218031 0.816106221816903 2.0867255861768 2.52221074831289
-0.366979619098772 1.13736194188628 -1.55720738896717 -3.54480004607775
5.31371053442278 -0.25890199088638 2.88303026673227 1.72836343067042
6.72087978706248 1.12068845577047 -2.90822663194928 3.98873089369073
13.0283676169296 -1.53711751054883 -3.39288656727569 2.42539128436948
0.858852592110169 0.367496222691645 -1.27347325594246 7.19885764344312
7.14972307078165 0.304869266190704 0.425738654221955 5.01943881973427
-0.763626062825677 -1.0760818187802 -0.0929789109431071 -5.74780444615931
9.30631553576434 0.774270569811383 3.38302955890402 1.9217052620118
4.18380471000781 -0.518213931189565 0.368953344937102 3.26660681456388
3.69323413178752 -1.49624119609164 -0.49662470543422 5.46463376117263
-1.25746317692407 0.229556936872341 -0.187342573457322 -1.95011115368604
-8.65444427657295 -0.970522770745517 -4.11887351324658 5.17942513033896
-18.1887050520938 -0.944237662558372 -2.13470359015037 -7.26561293488257
-9.06211630065794 0.00766490792892476 1.40704859402127 -8.01533560347032
-0.510984076244982 -0.158764768394319 0.255240908915823 -2.80313561050159
-2.39400796109747 0.547797306930576 3.6416667911259 -8.56607845757314
-6.99621933624726 -2.48800609903664 0.293063753841533 0.571845099592373
-2.5933663228988 0.0306109929646585 -0.520744303937371 -1.78694556619217
-4.64065290601469 -0.952407382070342 2.70199763994762 -1.19200003851236
-8.1691899959765 -0.617655054379252 0.0168559763450787 -14.7914988776263
-6.31810329365701 -0.600183843561536 -1.28374018187361 -1.33435187312967
-0.340989791664153 -0.164014701037664 0.776866383198929 -6.13629975662441
-8.10485917285344 0.0701204789194012 -2.42017457087416 3.9035493683938
7.93758417159541 1.4413346438356 2.74315356209014 1.89267791286542
1.07307050996174 -0.492690337730071 -0.392790292694152 -3.02855828971877
24.7913095708827 1.79234090676914 3.27863874456004 3.68381569327091
-4.48017511619458 1.56609241980087 -3.45542140986102 5.95849139893029
-2.79885587699982 0.956294504739664 0.49476723996876 0.0829159687334594
-14.5041188158462 -2.33436952991092 -3.32610087774747 0.144676562981607
-5.09682272307958 0.473720261333022 0.14350185560597 -7.05011023087478
6.04733852955235 -0.940965477572968 0.430368195390841 3.96570222581074
-9.34375070638831 0.254779545330968 -3.35320143296848 -0.0665437703789389
3.76841124218984 0.344941378728162 -0.145213965084991 3.57387066059359
2.80503936300475 -1.17329069754041 -0.640993840093038 -0.879178476170927
5.14370869619525 -1.49047678899791 0.0534288555525852 3.96360826260701
-12.3724878592249 0.994833139031834 -2.11786907837772 0.301147776628657
-6.32858964340686 0.80285419983913 -1.48180432428649 -2.98916833732495
0.777860344004538 0.246130855010903 -1.81562656431926 1.28760174392149
3.64748258359069 -1.31247326059075 1.13154372306574 6.59319422237628
8.01695951781135 -1.40141275222073 0.519163384578109 2.52073740222741
16.2600158658562 -1.6136823701086 0.899755804374929 1.92939022882833
2.68121402847717 -1.04779769566748 -1.8521361726738 1.15140700582214
4.66946478107036 -0.961468280937416 3.69545316182474 2.41234888280357
-1.01196229488135 0.219510454622592 -0.573488287280988 -1.46138109196396
-5.65724547476099 1.75000352222985 2.65796459511271 -3.14273976212865
-2.04948775122127 -0.839368589116625 0.25030121682855 -4.98976760459999
-8.51687592239915 0.418631221928238 -1.1133980771046 -8.6788156227299
7.20111469257431 -0.00866126755594016 -0.0344764933348745 6.72894862859556
0.340849493051044 0.375277882828371 2.65401972206342 1.26298858405606
2.97382060627647 -0.873100882378333 -3.68009758172614 8.08800838207738
3.42697093204629 -3.32455573554168 -1.87849297953526 -5.03684012502677
3.79948031924848 -1.34490938473282 -2.04863772688779 2.09731348511453
-1.74405321920534 1.14614475539359 1.1391948785128 0.344836247107683
11.3447649356626 -0.150181402048501 -1.54923661527441 4.6298197809262
10.1629596138454 0.142464303804113 -1.02393174458635 13.5448216359896
-2.6874356005679 1.10771650904394 -1.038137000559 5.46249540038109
-23.286415342514 0.952053629696186 2.45697100500939 -5.50192599656404
9.31464970623092 1.14714979946121 -0.694555706676645 8.95055950322038
-17.7222433259411 -0.265388382770466 -1.97624901271309 -0.754627858624176
-0.457265621905888 1.28300898412475 2.87345434959565 -0.698802403838201
-5.26424826798188 0.870787363383008 -1.70308773820117 0.831605476690994
-5.19110500428316 0.0231639638157955 2.25350522261791 -9.13515435112709
0.325764290617239 -0.853848891386948 0.749797445914329 0.694622450680446
18.7371539783297 0.589367513368962 2.14356967285055 3.71197689385213
-2.2745011136734 -0.211739499939496 -0.875378929449844 -0.84784909124502
-2.81248334760014 0.260726254487028 2.97788301342276 4.44000550749111
-6.34757402579846 -0.360450300002238 -3.25864084658298 4.23131303959867
15.3321893115029 1.09875372373004 3.21749642233689 6.79216061313989
0.0421904430397122 1.05523252346799 -1.78820660253428 3.67410491612246
2.50576836223913 1.20805217048801 1.54445992817328 0.68218795363043
0.0758761756490576 1.13023328033041 -1.42491347062551 4.4890310647518
-5.80752363592268 1.01366921262955 -1.81767542631024 -0.263985398454481
0.462958042965806 0.0309577680971582 -0.819634265884691 -1.52152078218502
5.50578498400948 0.121823090025867 0.997639040545824 4.43204378903226
-8.85702770496943 -1.53731298177439 -3.66951327945541 0.691398032284001
